;text;topic
1307;zuletzt entwicklung digital kulturveranstaltung erlösmodelle aktiv unterstützen;Gesundheit
1308;kulturaustausch sowohl gesellschaftlich künstlerisch zusammenarbeit europa europäisch wert offenheit gleichheit freiheit humanismus betonen;Politik und Ideologie
1309;kulturnetzwerk kulturplattforma kulturakteur partner staatlich handeln;Politik und Ideologie
1310;gemeinsam auftritt goethe-institut institut francais zeigen unser wert gemeinsam herausfordernd thema kolonialismus um-;Politik und Ideologie
1311;nationalismus rassismus antisemitismus antiziganismus stellen heraus forderung insbesondere aufarbeitung ns-verbrechen shoa;soziale Ursachen
1312;wissenschaftlich gesichtsdidaktisch aufbereitung zeitzeugenbericht quellen- material ns-zeit unterstützen;Politik und Ideologie
1313;initiative gedenkort stark unterstützen eingedenk versterben zeitzeuge entwicklung neu form gedenkkultur fördern   bundesstiftung aufarbeitung stärken engagement ausein andersetzung sed-diktatur landesweit unterstützung erhalten;soziale Ursachen
1314;unterstützen zukunftszentrum europäisch transformation deutsch einheit;Politik und Ideologie
1315;blick deutsche verübt kolonialverbrechen bundespolitisch entwicklung postkolonial erinnerungskultur fördern;Gesundheit
1316;gehören verändert umgang kolonial belastet sammlungsgut museum;Politik und Ideologie
1317;herausragend ort demokratie geschichte deutschland bundesebene fördern;Politik und Ideologie
1318;spd-parteivorstand seite >;wirtschaft
1319;sozial politik zukunftsprogramm spd;wirtschaft
1320;kapitel;wirtschaft
1321;verstehen   welt digital medial;wirtschaft
1322;digital medial teilhabe vielfalt chan cengleichheit kommunikativ pluralismus grundlegend bedeutung;soziale Ursachen
1323;begreifen medienpolitik staatlich ebene gesellschaftspolitik;wirtschaft
1324;dienen offen demokratisch gespräch gesellschaft stärken;wirtschaft
1325;setzen gesamtstaatlich stark öffentlich-rechtlich rundfunk unter- stützen land auftrag digital medienwelt entwickeln;Politik und Ideologie
1326;brauchen öffentlich-rechtlich angebot umfassend tiefgreifend journalisti- sch berichterstattung sicherstellen;Politik und Ideologie
1327;rahmenbedingung privatwirtschaftlich medienschaffen stärken insbe- sondere unterstützen bundesrechtlich frage wettbewerbs urheber tele kommunikationsrecht rahmenbedingung privat medienmärkt prägen;wirtschaft
1328;verlag helfen transformation digitale erfolgreich bewältigen;wirtschaft
1329;auskunft berichterstattungsrecht journalist*inne stärken;Politik und Ideologie
1330;journalismus gemeinnützigkeitsrecht verankern stiftungsfinanzierung marktwirtschaftlich struktur konterkarieren;wirtschaft
1331;sorge nehmen journalist innen medienunternehmen teil welt zunehmend staatlich institution amtsträger angreifen bedrohen freiheit beeinträchtigen;Politik und Ideologie
1332;bilateral gespräch zwischenstaatlich zusamme schlüsse initiative schutz pressefreiheit arbeit journalist*inne medienunternehmen verstärken;wirtschaft
1333;bürger*inne deutschland medial teilhabe ermöglichen gemeinsam verantwortung medium öffentlich stelle;Politik und Ideologie
1334;barrierefrei angebot aus- bauen gemeinsam medienanbieter chance digitalisierung techni- sch möglichkeit nutzen;Politik und Ideologie
1335;corona-krise deutlich zeigen bedarf digital verfügbar medium bildung kulturinhalt;Politik und Ideologie
1336;setzen stark vernetzung zusammen arbeit akteur insbesondere bereich medium kultur bildung;Politik und Ideologie
1337;medienkompetenz demokratiekompetenz;Politik und Ideologie
1338;lernen arbeit identitätsbildung persönlichkeitsentwicklung kommunikation unser alltag zuneh- mend sozial medium binden;Gesundheit
1339;kreativ energie netzcommunity qualität erfahrung klassisch medium zusammenbringen;Politik und Ideologie
1340;entwick lungsräume schaffen digital transformation medienwelt gelingen bildungsangebot verknüpfen;wirtschaft
1341;spd-parteivorstand seite >;wirtschaft
1342;sozial politik zukunftsprogramm spd;wirtschaft
1343;kapitel;wirtschaft
1344;sicher leben   deutschland sicher land welt;Politik und Ideologie
1345;sorgen bleiben;wirtschaft
1346;kriminalität bedrohen bedrohen fühlen handeln frei;wirtschaft
1347;vorbeugend maßnahme verhindern bürger*innen opfer kriminalität;Klima
1348;sozial arbeitsmarkt kinder famili integrationspolitik bilden notwen- dig basis erfolgreich prävention;wirtschaft
1349;sicherheit deutschland motiviert ausgebildet ausge- stattet polizist*inn;Politik und Ideologie
1350;unakzeptabel polizist*inn rettungsdienst behördenmitarbeiter*inn zunehmend angreifen beleidigen;wirtschaft
1351;verdienen an erkennung respekt arbeit;wirtschaft
1352;modern dienstrecht gut arbeitsbedingung angemessen bezahlung beamt innen mitarbeiter*in- nen polizei widerspiegeln;wirtschaft
1353;bund land attraktiv öffentlich dienst unterei- nander durchlässig gleichzeitig wirtschaft wettbewerbsfähig;wirtschaft
1354;bekämpfen organisiert kriminalität insbesondere menschenhandel droge handel bandenmäßig wohnungseinbruch wirtschaftskriminalität;wirtschaft
1355;sorgen herkunft schmutzig geld einfach nachweisbar;wirtschaft
1356;notwendig kontinuierlich flächenübergreifend strukturermittlung länderpolizeie bundespolizei zoll bka europol;Politik und Ideologie
1357;verbessern struktur sicherheitsbehörde sorge reibungsloser verzah nung justiz;Wissenschaft
1358;hierfür notwendig pakt rechtsstaat fortfüh- ren;Politik und Ideologie
1359;begangen straftat verfahren unmittelbar aufnehmen;Politik und Ideologie
1360;bestra- fung schnell zusammenhang erfolgen;Politik und Ideologie
1361;gefängniss täter*innen strafe verbüßen;wirtschaft
1362;ort resozia lisierung;Politik und Ideologie
1363;bundesland maßnahme schutz radikalisierung deradikalisierung straftäter*inn voranbringen;Klima
1364;gezielt vorbeugen wissen kriminalitätsentwicklung;Gesundheit
1365;periodische sicherheitsbericht regelmäßig erarbeiten lassen;wirtschaft
1366;deutschland leistungsfähig hilfesystem katastrophe;Politik und Ideologie
1367;ehrenamtlicher bilden ländlich raum herzstück struktur;Gesundheit
1368;unverzicht bar engagement unterstützen;soziale Ursachen
1369;gleichzeitig zeigen bekannt herausforderung cyberattack des- information terrorismus stellen erheblich bedrohung dar schnell weit teil bevölke- rung betreffen;Politik und Ideologie
1370;sorgen bund land kommune schnell hand hand arbeiten;wirtschaft
1371;spd-parteivorstand seite >;wirtschaft
1372;sozial politik zukunftsprogramm spd;wirtschaft
1373;kapitel;wirtschaft
1374;gesundheitsschutz jugendschutz entkriminalisierung bestimmen drogenpolitik   alkohol cannabis gesellschaftlich realität adäquat politi- sch umgang finden;wirtschaft
1375;verbot kriminalisierung konsum senken stehen effektiv suchtprävention jugendschutz entgegen binden enorm res source justiz polizei;Gesundheit
1376;reguliert abgabe cannabis erwachsene modell projekt land kommune erproben begleiten maßnahme prävention beratung behandlung jugendbereich;Gesundheit
1377;zudem bundeseinheitlich regeln besitz menge cannabis strafrechtlich verfolgen;Politik und Ideologie
1378;natur respektieren   unser natürlich lebensraum erhalten;Politik und Ideologie
1379;raus wegwerfge sellschaft;Politik und Ideologie
1380;kreislaufwirtschaft gehören zukunft;soziale Ursachen
1381;insbesondere verschmutzung meer plastik alarmierend;wirtschaft
1382;zunehmend plastikflut zurückdrängen;Klima
1383;gelingen unnötig plastik vermeiden abschaffen;Politik und Ideologie
1384;einweg-kunststoff ver meidbar umweltfreundlich recycelbar lösung einfordern;Politik und Ideologie
1385;möglichst kunststoff aufbereiten wiederverwenden;Politik und Ideologie
1386;hersteller stark pflicht nehmen;wirtschaft
1387;produkt gestalten wiederverwenden recyceln reparieren;wirtschaft
1388;setzen biodiversitätspolitik ökosystem schützen wiederherstellen;Klima
1389;besonderer rolle erhalt wald;soziale Ursachen
1390;einsatz dün ger pestizide reduzieren;wirtschaft
1391;leistungsstark kohlenstoffsenk deutschland klimaneutral;Klima
1392;besonderer bedeutung fallen moore wald;Politik und Ideologie
1393;bestehe de moore schützen trockengelegt moore stil vernässt;wirtschaft
1394;wald klimawandel anpassen zukunft wichtig rolle klimaschutz biodiversität erfüllen;Klima
1395;landwirtschaft bekämpfung klimawandel erhalt artenvielfalt zentral rolle;soziale Ursachen
1396;agrarförderung ausrichten umweltscho nend landwirtschaft wettbewerb mithalten;wirtschaft
1397;lebensmittel lebensgrund lage;Politik und Ideologie
1398;landwirt*inn lebensgrundlage sichern;Politik und Ideologie
1399;fair preis hochwertig nahrungsmittel;Politik und Ideologie
1400;lebensmittelhandel unfair handel praktik riegel vorschieben schaden verbraucher*inne landwirt*inn fair handelnd wettbewerber;Politik und Ideologie
1401;setzen anständig lohn arbeitsbedingung beschäftigter land fortwirtschaft;wirtschaft
1402;wanderarbeiter*innen saisonbetriebe landwirtschaft unverzichtbar sicherung lebensmittelversorgung;wirtschaft
1403;prekäre arbeit lebensbedingung wanderarbeitnehmer*inn bekämpfen;wirtschaft
1404;boden wichtig landwirtschaft stehen wirtschaftend betrieb ort;wirtschaft
1405;spekulationsobjekt;wirtschaft
1406;investor agrarbezug schützen;Infrastruktur
1407;tierleid rechtfertigen wirtschaftlich interesse;wirtschaft
1408;nutztierhal tung setzen konsequent verbesserung tierwohl einführung flächenbezo- gen obergrenze;Politik und Ideologie
1409;antibiotikaeinsatz reduzieren;wirtschaft
1410;einführung verpflichtend staatlich tierwohllabel nachvollziehbar regel sorgen transport lebend tier stunde begrenzen;Politik und Ideologie
1411;mensch qualität nahrungserzeugung wirkung umwelt klima relevant;Klima
1412;ziel gesund nachhaltig ernährung ermöglichen;Gesundheit
1413;staatlich finanziert einrichtung standard deutsch gesellschaft ernährung entsprechend gesundheitsfördernd gemeinschaftsverpflegung umsetzen;Gesundheit
1414;spd-parteivorstand seite >;wirtschaft
1415;sozial politik zukunftsprogramm spd;wirtschaft
1416;kapitel;wirtschaft
1417;ernährungsarmut vorgehen kita schulverpflegung kostenlos;wirtschaft
1418;verbraucher*inne gesund nachhaltig wahl erleichtern wirtschaft verantwortung nehmen;soziale Ursachen
1419;lebensmittelverschwendung einzu- dämmen produzent handel untersagen genießbar nahrung wegwerfen;Politik und Ideologie
1420;wildwuchs kreiert label unternehmen nachhaltigkeit produkt beenden verbindlich staatlich label entwickeln;wirtschaft
1421;lebensmittelsicherheit kontrolle verbessern verbraucher*in- nen einführung hygienebarometer ermöglichen kontrollergebnisse informieren;Politik und Ideologie
1422;bleiben gentechnisch verändert pflanze;wirtschaft
1423;spd-parteivorstand seite >;wirtschaft
1424;x jiel- politik zukunftfürdich;wirtschaft
1425;--;wirtschaft
1426;sozial politik zukunftsprogramm spd;wirtschaft
1427;kapitel;wirtschaft
1428;souveränes europa welt   einheit europa zivilisatorisch errungenschaft;Politik und Ideologie
1429;gemeinsam chance gut zukunft   jahrhundert;Politik und Ideologie
1430;gleichzeitig stellen bewältigung corona-pandemie folge groß herausforderung europäisch union eu gründung dar;Politik und Ideologie
1431;deutsch eu-ratspräsidentschaft nutzen solidarischer gut weg letzter krise;Wissenschaft
1432;historisch entscheidun gen groß wiederaufbauprogramm geschichte europäisch union spd geben;Politik und Ideologie
1433;paradigmenwechsel deutsch europapolitik;Politik und Ideologie
1434;solidarität stärken   krise stärken hervorgehen europa solidarisch zusammenhalten eu zukunftsaufgabe robust handlungsfähig;Politik und Ideologie
1435;setzen wiederaufbaufond krise gestärkt europäisch so lidarität dauerhaft integrationsfortschritt;Politik und Ideologie
1436;innerer handlungsblockade eu abbauen äußerer handlungsautonomiie fortentwickeln;Politik und Ideologie
1437;solidarisch souverän eu lage welt mitzu- gestalten vision demokratisch gerecht nachhaltig zukunft nah;Politik und Ideologie
1438;ziel europa grundlegend stärken multipolar welt eigenständigkeit art leben zukunft bewahren;Politik und Ideologie
1439;politik europa welt agenda vereint nation umsetzen volk welt gemeinsam nachhaltig zukunft frieden freiheit gesellschaftlich zusammenhalt verpflichten;Politik und Ideologie
1440;europa einfluss gleichermaßen schutz stärkung europäisch wert interesse einbringen selbstbewusst friedensmacht auftreten ko- operativ multilateral weltordnung mitgestalten hoffnung leben gesamt menschheit;Politik und Ideologie
1441;investition essentiell nachhaltig europäisch zukunft;Politik und Ideologie
1442;stabilität wachstumspakt nachhaltigkeitspakt weiterentwickeln;soziale Ursachen
1443;rückkehr kürzungspolitik vergangenheit bleiben corona-krise begonnen gemeinsa- men investitionspolitik europa;Politik und Ideologie
1444;krisenfe eu fiskalpolitisch handlungsfähig echt fiskal wirtschaft sozialunion weiterentwickeln;Politik und Ideologie
1445;staat steuerzahler zukünftig wirksam bankpleit schützen;wirtschaft
1446;  kapitalmarktunion vollendung bankenunion europäisch kapital markt schaffen wettbewerbsfähig finanzierung europäisch unternehmen sicherstellen;wirtschaft
1447;gemeinsam ausgabe gemeinsam einnahme gehören grundlage europäisch eigenmittel schaffen;Politik und Ideologie
1448;setzen finanzierung eu dauerhaft gerecht eigenständig ge- stalt;Politik und Ideologie
1449;bedeutend integrationsschritt besteuerung digital groß konzern co:-grenzabgabe einnahme emissionshandel heranziehen;wirtschaft
1450;emission wirksam einsparen gleich wettbewerbsbedingung klimafreundlich unternehmen herstellen;wirtschaft
1451;wirtschaftlich zusammenwachsen herstellung steuergerechtigkeit seite medaille;Politik und Ideologie
1452;treten überwindung einstimmigkeit prinzip steuerfrag beendigung steuerdumping mitgliedstaat insbesondere bereich unternehmensbesteuerung;Politik und Ideologie
1453;spd-parteivorstand seite >;wirtschaft
1454;sozial politik zukunftsprogramm spd;wirtschaft
1455;kapitel;wirtschaft
1456;sozial-ökologisch wirtschaften   weltweit technologieführer eu zukunftssektor unabhängig;Politik und Ideologie
1457;entwicklung gemeinsam markt infrastruktur vorantreiben strate- gisch wichtig zukunftstechnologie entwickeln schlüsselindustrie schützen;wirtschaft
1458;klimawandel artensterbe übermäßig rohstoffverbrauch entgegenwirken art weise europa leben konsumieren produzieren grundlegend än- dern;Klima
1459;verpflichtung pariser klimaschutzabkommen erfüllen energiesektor schlüsselrolle;Klima
1460;anteil erneuerbar energie enorm stei- energie-mix ausweiten bestehend abhängigkeit fossil energieliefe rung abbauen;Politik und Ideologie
1461;europa spätestens nachhaltig treibhaus- gasneutral kontinent vorreiterrolle bekämpfung klimawandel einnehmen;Politik und Ideologie
1462;europäisch landwirtschaft groß treibhausgasemittent beitrag leisten weg flächenförderung förderung kriterium klima natur umweltschutz tierwohl binden;Klima
1463;handel wirtschaftspartnerschaft investitionsabkommen eu zukünftig verbindlich sozial standard ilo-kernarbeitsnorme menschenrechtli- chen ökologisch standard konkret beschwerde sanktionsmechanisme verein bart;wirtschaft
1464;zudem privat streitschlichtungsmechanisme abschaffen öffentlich ge- richten ersetzen;Politik und Ideologie
1465;multinational investitionsgericht diskriminierung sprich ungleich behandlung handelspartner eingreifen;Gesundheit
1466;arbeitneh mer*inn streng umweltgesetzgebung umsetzung international verpflichtung klimaschutz bereich öffentlich daseinsvorsorge diskriminieren praktik;Politik und Ideologie
1467;klagemöglichkeit geben;Politik und Ideologie
1468;abkommen eu mercosur-staatenbund wichtig projekt wirtschaftlich politisch beziehung europa lateinamerika festi- gen;Politik und Ideologie
1469;abkommen stärkung umwelt menschenrecht sozialstandard zusätzlich verbindlich sanktionierbar überprüfung umsetzung durchsetzungsme chanismen zustimmen;Politik und Ideologie
1470;handelspolitik sozial-ökologisch transformation unterstützen;wirtschaft
1471;handel nachhaltig gütern fördern;wirtschaft
1472;handelspolitische maß- nehmen werteorientiert basis interesse partner blick insbesondere entwickelt land;wirtschaft
1473;insbesondere klein- bäuerlich agrarökologisch landwirtschaft fördern;wirtschaft
1474;handelspolitik demokratisch kontroll entscheidungsrecht europäisch parlament ausdehnen vertreter*inn gewerkschaft zivilgesellschaft bis verhandlungsprozesse beteiligen;Politik und Ideologie
1475;pandemie verwundbarkeit unser gesundheitssystem offenlegen;Gesundheit
1476;souverän europäisch gesundheitsunion stark widerstandsfähig gesundheit wirtschaft europa schaffen mindeststandard gesundheitsversorgung garan- tier stark katastrophenschutzmechanismus etablieren gemeinsam forschung beschaffung wichtig medizinisch gut fördern;Politik und Ideologie
1477;grenzüberschreitend gesund- heitsgefahr zukunft reagieren brauchen krisenfe europäisch ge- sundheitsbehörden weitreichend kompetenz ressource ausstatten;Politik und Ideologie
1478;spd-parteivorstand seite >;wirtschaft
1479;sozial politik zukunftsprogramm spd;wirtschaft
1480;kapitel ziel arbeit lebensbedingung europäer*inne verbessern richtung gleichwertigkeit lebensverhältnis weiterentwickeln kommend konsequent europäisch säule sozial praxis umsetzen;Politik und Ideologie
1481;arbeitnehmer*innen europa arbeit leben;Politik und Ideologie
1482;ziel bleiben euro- paweit lohn leben reichen begrüßen vorschlag rechtsrahmen europäisch mindestlohn;Politik und Ideologie
1483;eurozone ökonomisch schock schützen treten dauerhaft euro paisch arbeitslosenrückversicherung zudem sicherstellen mitgliedstaat zeit schwer wirtschaftlich krise wichtig sozial sicherungsfunktion erfüllen;wirtschaft
1484;angemessen sozial absicherung gewährleisten armut bekämpfen setzen europäisch mindeststandard national grundsicherungssystemen;wirtschaft
1485;wichtig insbesondere bekämpfung kinderarmut europa umsetzung europäisch kindergarantie;Politik und Ideologie
1486;arbeitnehmer*innen ausbauen insbesondere stär kung europäisch betriebsrat mitspracherecht organisation entscheidung gro ßer unternehmen kollektivmaßnahmen tarifverhandlung;Politik und Ideologie
1487;durch setzung geltend arbeitsrecht arbeitsschutz saisonarbeitnehmer dringend verbessern;wirtschaft
1488;vielerorts jugendarbeitslosigkeit groß heraus forderung krise europäisch jugendgarantie stärken jung mensch perspektive bieten;Politik und Ideologie
1489;ziel verstärken sozialversicherungs- pflichtig unbefristet vollzeitstelle jugendliche jung erwachsene schaffen;wirtschaft
1490;spd-parteivorstand seite >;wirtschaft
1491;sozial politik zukunftsprogramm spd;wirtschaft
1492;kapitel;wirtschaft
1493;demokratie erweitern   demokratie europa stärken;Politik und Ideologie
1494;europäisch wertegemeinschaft zunehmend probe stellen populistisch nationalistisch regierung un abhängigkeit justiz grundlegend beschneiden nehmen;Politik und Ideologie
1495;schutz demokratie rechtsstaatlichkeit freiheit europa bilden fundament geeint europäisch zukunft;Politik und Ideologie
1496;gehören vervollständigung mitentscheidungsrecht euro paisch parlament inklusive echt initiativrecht;Politik und Ideologie
1497;gemeinsam wahl wahl europäisch volksvertretung schaffen;Politik und Ideologie
1498;sonderfonds demokratie rechtsstaatlichkeit zivilgesellschaftlich zusammenarbeit gezielt fördern;Politik und Ideologie
1499;konferenz zukunft europa erfolg;Politik und Ideologie
1500;setzen deutschland eu breit debatte europäi sch demokratie handlungsfähigkeit initiieren ergebnis umsetzen;Politik und Ideologie
1501;rechtsstaatsdialog rechtsstaatsmechanismus europa wehrhaft ge- konkret instrument einführen einhaltung europäisch grundwert ver- bindlich überprüfen verstoß sanktionieren;Politik und Ideologie
1502;konsequent umsetzung verschärfung sanktionsmöglichkeit einsetzen;Politik und Ideologie
1503;desinformationskampagne fake news hassrede stellen bedrohung demokratie dar;Politik und Ideologie
1504;setzen europäisch regelung strafbar online-hassrede effektiv bekämpfen europäisch frühwarnsystem desinformationskampagne aus bauen;Politik und Ideologie
1505;stehen humanitär solidarisch asyl flüchtlingspolitik europäisch union;Politik und Ideologie
1506;funktionsfähig europäisch asylsystem notwendig gleichgewicht verantwortung solidarität voranbringen reform dublin system solidarisch verteilungsmechanismus beinhalten asyl vollumfänglich wahren gewähren;soziale Ursachen
1507;asylsystem europäisieren europäisch unterstützungsbüro asylfrage vollwertig europäisch asylagentur ausbauen;Politik und Ideologie
1508;genfer flüchtlingskonvention verteidigen;Gesundheit
1509;pushback eklatant verlet zung völkerrecht;Klima
1510;seenotrettung verpflichtung international seerecht kriminalisieren staatlich eu gewährleisten;Politik und Ideologie
1511;rahmen umfassend ansatz legal migrationsweg schaffen ursa- chen flucht vertreibung bekämpfen;soziale Ursachen
1512;brücke lokal akteur bauen aufnahmebereitschaft europäisch kommune stadt fördern unterstützen;Politik und Ideologie
1513;bundeskontingent bereit schaft vieler kommune rahmen initiative sicher hafen aufgreifen;Politik und Ideologie
1514;zusätzlich europäisch union impfkontingent   geflüchtet einrichten;Politik und Ideologie
1515;setzen eu-weit ratifizierung istanbul-konvention europarat ver- bindlich rechtsnorm gewalt frau;Politik und Ideologie
1516;spd-parteivorstand seite >;wirtschaft
1517;sozial politik zukunftsprogramm spd;wirtschaft
1518;kapitel;wirtschaft
1519;europäische nachbarschaften pflegen   setzen europa vorreiterrolle international krisenprävention frieden demokratieförderung schutz menschenrecht einnehmen;Politik und Ideologie
1520;europa verantwortung entwicklungszusammenarbeit humanitär hilfe erhöhung eu-mittel stärken;Politik und Ideologie
1521;eigenständigkeit setzen hoch handlungsfähigkeit voraus;Gesundheit
1522;grundlegend einfüh rung mehrheitsentscheid außenpolitik jetzig einstimmigkeitsprinzip;Politik und Ideologie
1523;amt hoher vertreter eu außen sicherheitspolitik langfristig eu-außenminister weiterentwickeln;Politik und Ideologie
1524;gemeinsam ausrichtung global entwicklungszusammenarbeit kraft europa bündeln;Politik und Ideologie
1525;europa schließen auftreten tragen belebung funktionierend kooperativ multilateralismus;Politik und Ideologie
1526;international vertrauensnetzwerk anweisen allianz multilateralismus wichtig impuls zusammenarbeit setzen;Politik und Ideologie
1527;nato bleiben tragend pfeiler transatlantisch partnerschaft europa sicherheit unverzichtbar;Politik und Ideologie
1528;parallel eu sicherheits- verteidigungspolitisch eigen ständig;Politik und Ideologie
1529;europäisch zusammenarbeit ausbauen;Politik und Ideologie
1530;ziel bleiben europäisch armee friedensmacht europa;Politik und Ideologie
1531;bündelung europäisch rüs tungskooperation nutzen synergie sparen unnötig mehrausgabe;Politik und Ideologie
1532;souverän europa rüstungskontroll abrüstungsinitiative europäisch kontinent entwi ckeln frühzeitig risiko neu technologie gefährlich entwicklung cyber bereich weltraum reagieren;Politik und Ideologie
1533;nachbarschaft europa süden osten krise wachsend einflussnahme anderer staat prägen;Politik und Ideologie
1534;herausforderung eu kon zeptionell neu ausgerichtet europäisch nachbarschaftspolitik angehen;Politik und Ideologie
1535;land west balkan integrieren;wirtschaft
1536;partnerschaft europa afrika politisch wirtschaftlich deutlich ausbauen neu level zusammenarbeit heben;wirtschaft
1537;us-regierung verstärkt international zusam- menarbeit einbringen;Politik und Ideologie
1538;brauchen neustart transatlantisch beziehung;Politik und Ideologie
1539;partnerschaft europa usa gemeinsam demokratisch wert beruhen grundsätzlich stärken zusammenarbeit thema klimaschutz global gesundheitspolitik handel abrüstung sicherheitsfrage intensi- vieren;Politik und Ideologie
1540;deutsch europäisch interesse russland frage gemeinsa- men sicherheit abrüstung rüstungskontrolle klima nachhaltigkeit energie bekämpfung pandemie gemeinsam fortschritt erreichen;Politik und Ideologie
1541;sehen europa beziehung russland rückschläg aussetzen;Politik und Ideologie
1542;völkerrechtswidrig annexion krim unterstützung separatist ostukrai ne cyberangriff deutsch bundestag anwendung international geächtet chemisch kampfstoff nowitschok ausschaltung innenpolitisch gegner russland brechen regelmäßig international belasten beziehung nachbar;Politik und Ideologie
1543;setzen erforderlich kritik russland bereitschaft dialog zu sammenarbeit;wirtschaft
1544;frieden europa russland geben;Politik und Ideologie
1545;wertvoll beziehung russland zivilgesellschaftlich kontakt fördern ausbauen visaerleichterung austausch jung mensch;Politik und Ideologie
1546;spd-parteivorstand seite >;wirtschaft
1547;sozial politik zukunftsprogramm spd;wirtschaft
1548;kapitel basierend wert prinzip osze verfolgen ziel europäisch ostpolitik fokus gemeinsam kohärent eu-politik russland legen;Politik und Ideologie
1549;konstruktiv dialogbereitschaft seitens russland voraussetzung abbau spannung arbeiten;Politik und Ideologie
1550;zählen weg friedlich lösung ukrainekonflikt einhergehend beendigung sanktion maßgeblich umsetzung minsker vereinbarung abhängen;soziale Ursachen
1551;wachsend bedeutung china welt folge global antwort öko nomisch ökologisch sozial politisch herausforderung pe king vorstellbar;Politik und Ideologie
1552;interessen wertekonflikt china nehmen;soziale Ursachen
1553;europa dia- log china kooperation wettbewerb schließen konstruktiv kritisch führen;wirtschaft
1554;gravierend menschenrechtsverletzung minderheit insbesondere uigurisch muslim verurteilen;soziale Ursachen
1555;honkong international verbrieft prinzip land system wahren bleiben;Politik und Ideologie
1556;betrachten sorge wachsend druck taiwan;wirtschaft
1557;unterstützen mensch belarus wunsch demokratie freiheit;Politik und Ideologie
1558;gewalt repression sicherheitskraft beenden politisch gefangener freilassen demokratisch neuwahl aufsicht osze durchführen;soziale Ursachen
1559;innen außenpolitisch kurs türkisch regierung betrachten sorge;Politik und Ideologie
1560;türkei rechtstaatlich demokratisch völkerrechtlich prinzip einhalten;Klima
1561;intensi vierung eu-türkei-dialogs frage kritisch erörtern dringend notwendig;Politik und Ideologie
1562;israel sicherheit existenzrecht staatsräson deutschland;Wissenschaft
1563;aufgrund besonderer verantwortung unser europäisch partner usa initiative wiederbelebung nahost-friedensprozeß unterstützen;Politik und Ideologie
1564;grund lage vereinbarung oslo bleiben ziel friedlich koexistenz zwei souverän lebensfähiger staat rahmen verhandlungslösung;Gesundheit
1565;normalisierung beziehung israel staat region er mutigend signal fortschritt frieden;Politik und Ideologie
1566;einseitig schritt seite erschweren friedensbemühung unterbleiben;Politik und Ideologie
1567;palästinensisch seite fordern terror;wirtschaft
1568;palästinensisch gebiet ebene weite- re demokratisch fortschritt nötig;wirtschaft
1569;plan annexion lehnen kategorisch;wirtschaft
1570;stopp völkerrechtswidrig siedlungsbau;Politik und Ideologie
1571;brexit bleiben vereinigt königreich eng freund eu;Politik und Ideologie
1572;gemeinsa- men abkommen fundament umfassend partnerschaft eu großbritannien;Politik und Ideologie
1573;basis fair umgang miteinander zusamm arbeit bereich weiterentwickeln regeln;wirtschaft
1574;wettlauf unten umweltstandard arbeitnehmer verbraucher angehen geben;Politik und Ideologie
1575;spd-parteivorstand seite >;wirtschaft
1576;sozial politik zukunftsprogramm spd;wirtschaft
1577;kapitel;wirtschaft
1578;frieden sichern   partei gehören sozialdemokratie international solidarität uni- versell geltung menschenrecht frieden dialog beginn grundverständnis unser politisch handeln;Politik und Ideologie
1579;rahmen europarat grundwert demokratie menschenrecht rechtsstaatlichkeit schützen europäisch gerichtshof menschenrecht stärken;Politik und Ideologie
1580;ge- richtsurteile mitgliedstaat konsequent umsetzen;wirtschaft
1581;beitritt eu europäisch menschenrechtskonvention;Politik und Ideologie
1582;friedenspartei deutschland setzen diplomatie dialog zivil krisen prävention friedensförderung abrüstung rüstungskontrolle international zusammenarbeit;Politik und Ideologie
1583;multilateral handeln wiederbeleben stärken part nerschaft zivilgesellschaft nichtregierungsorganisation pandemie global wirtschaft finanz entwicklungskrise folge erderwärmung herausfor derung gemeinsam lösen;Politik und Ideologie
1584;kampf klimawandel land natürlich lebensgrund liegen sozial wirtschaftlich entwicklung bedrohen ausgang punkt gerechter nachhaltiger gesellschaft weltweit;soziale Ursachen
1585;zurücklassen messlatte hunger armut weltweit überwinden;wirtschaft
1586;global erderwärmung grad halten möglichst grad celsius begrenzen;soziale Ursachen
1587;klimaschutzverpflichtung gemäß pariser klimaabkommen einlösen steigern;Klima
1588;hinaus land global süden anpassung klimawandel nachhaltig entwicklung unter- stützen;soziale Ursachen
1589;arbeit intakt umwelt weltweit stärken gehören kernaufgabe sozialdemokrati- sch politik;wirtschaft
1590;unternehmen weltweit einhaltung menschenrechtli- cher umweltbezogen sorgfaltspflicht entlang global lieferkette fordern;soziale Ursachen
1591;gro ßer erfolg spd national lieferkettengesetz weg bringen;Gesundheit
1592;konsequent weiterentwickeln;wirtschaft
1593;gesetz rückverfolgung weltmarkt gehandelt gut europäisch ebene verankern verbindlich sanktionsbewehrt regel zugang ge richten europa entschädigung opfer;Politik und Ideologie
1594;unterstützen vn-abkommen wirtschaft menschenrecht globalisierung sinn menschenrecht gestalten;soziale Ursachen
1595;arbeit weder arm krank;wirtschaft
1596;unterstützen gewerkschaft forderung arbeit gesundheit schutz kernarbeitsnorm international arbeitsorganisation ilo aufwerten;Politik und Ideologie
1597;zusatzprotokoll sozialpakt vereint nation ratifizieren be- schwerdeverfahren einhaltung pakt ermöglichen;soziale Ursachen
