;text;topic
373;steuer finanz    steuer finanz   steuer finanz   eu-steuern   steuer erheben vollständig national kompetenz mitgliedstaat europäi sch union verbleiben;Politik und Ideologie
374;steuereinnahme bestimmen national haushalt;wirtschaft
375;budgethoheit stellen zentral kontrollmöglichkeit parlament regierungshandeln dar;Politik und Ideologie
376;zusammenhang recovery fonds eu-kommission gefordert einführung mehrere steuer recht   setzung ertragshoheit eu verhindern;wirtschaft
377;steuersystem weniger steuerart verständlich systematik   steuerreformkonzept ehemalig verfassungsrichter kirchhoff grofse reform;Politik und Ideologie
378;orientierung können konzentration grofse steuerart umsatzsteuer einkommenssteuer   steuer   erheben grundsteuer gewerbesteuer etlicher vollständig aufkommen betrachten klein   national kompetenz f   mitaliedstaat   verbrauchsteuer bundesebene ersatzlos entfallen;wirtschaft
379;europäisch energiesteuer   umion verbleiben schaumweinsteuer kaffeesteuer;Politik und Ideologie
380;  landesebene biersteuer kommunalebene vergnügungssteuer schankerlaubnissteuer jagd fischereisteuer zweitwohnungssteuer entfallen;Politik und Ideologie
381;gemeinsam verwaltungsaufwendig aufkommensschwach;Politik und Ideologie
382;leisten nennen wert beitrag staatsfinanzierung;wirtschaft
383;steuernundfinanzen;wirtschaft
384;abschaffung substanzsteuer   ähnlich verhalten sogenannter substanzsteuer;Politik und Ideologie
385;zählen erwähnt grundsteuer haus grundbesitz anknüpfen vermögenssteuer erbschaft   schenkungssteuer;Politik und Ideologie
386;derzeit mrd;wirtschaft
387;jährlich steueraufkommen gesamtstaat liegen anteil   insgesamt niedrig einstellig   prozentbetrag;wirtschaft
388;zudem vermögenssteuer    verfassungswidrig erklären;Politik und Ideologie
389;grundsteuer gesetzgebungshoheit bund regeln;Politik und Ideologie
390;aufkommen fliefst ausschliefslich kommune;Politik und Ideologie
391;bewertungsproblem grund gebäudevermögen verfassungswidrig erklären;Politik und Ideologie
392;steuersystematisch erhebungsgrund unklar weshalb existenzberechtigung verfassungsmäßsigkeit rechtswissenschaft hochumstritn;Politik und Ideologie
393;wahrheit vermögenssteuer wofür viele sprechen ebenfalls konfiskatorisch abschaffen;wirtschaft
394;aufkommen entsprechen gesamt steueraufkommen kommune;Politik und Ideologie
395;ersatzeinnahme kommune streben afd änderung verteilungsschlüssel steuerart gunst kommune;wirtschaft
396;grundsätzlich ziel afd steuer abgabenbelastung deutschland deutlich senken   laut oecd weltweit belgien übertreffen;Politik und Ideologie
397;grundsätzlich ziel afd steuer abgabenlast deutschland deutlich senken;wirtschaft
398;gelten letzter erfolgen massiv abwanderung deut- sch unternehmen fachkraft ausland stoppen;Politik und Ideologie
399;erwerb wohneigentum erleichtern;wirtschaft
400;steuer finanz   gelten letzter erfolgen massiv abwan derung deutsch unternehmen fachkraft ausland stoppen wirtschaftsstandort deutschland investition attraktiv ma- chen;wirtschaft
401;wirtschaftsstruktur deutschland welt weit malsstab messen extrem stark mittel ständisch unternehmen prägen;Politik und Ideologie
402;beschäftigen   relativ meister arbeitnehmer bilden abstand   meister lehrlinge existieren vielfach mehrere generation;wirtschaft
403;fall unternehmen übergangs erbgang insbesondere innerhalb familie groß vermögen umso drastisch unternehmenssubstanz weg erbschaft steuer steuerlich zugegriffen folge zerstö rung funktionierend unternehmen;wirtschaft
404;generationsübergreifend werterhalt nutzen   jahrzehnt sozialistisch gleichheitsvorstellung klassenkämpferisch neidgefühl verhindern;Politik und Ideologie
405;stellen afd entgegen;wirtschaft
406;erbgäng angelegenheit erblasser erbe;wirtschaft
407;akzeptabl grund trauerfäll steuerfall zuma- chen;Politik und Ideologie
408;afd fordern abschaffung erbschaftssteuer;Politik und Ideologie
409;steuernundfinanzen;wirtschaft
410;land wohnungseigentümer   erwerb grund boden wohneigen- tum unterliegen grunderwerbsteuer;wirtschaft
411;bemissen prozent erwerbskost erschweren eigentumsbildung breit bevölkerungsschicht überwiegend ziel selbstbestimmt leben erwerb wohnungseigentum anstreben;wirtschaft
412;deutschland europaweit land gering eigentumsquote wohnungsver sorgung;Politik und Ideologie
413;ändern erwerb wohneigentum abschaffung grunderwerbsteuer erwerb immobilie   eigennutzung erleichtern;wirtschaft
414;jahrzehnt afd setzen   gewiß bestimmt voraus fürdie reduzierung setzung einmalig grunderwerbssteuer steuer abgabe befreiung erwerb selbstgenutzt miele wohnungseigentum;wirtschaft
415;elementar steuergerechtigkeit nominalwert prinzip ungleichbehandlung steuerbürger   nahezu gewiß inflationierung geld ist akt grob ungerechtigkeit progressiv tabellenbelastung einkommen bemessungsgrundlage freibetrag freigrenz pauschbetrag pauschale mafsgeblich bestimmen zeitraum nominal konstant lassen kalt progression;soziale Ursachen
416;inflation jährlich schmelzen freibetrag innerhalb   ursprünglich gesetzgeberisch gewollt geld wertes;wirtschaft
417;afd fordern einführung digitalsteuer gewinn umsatz digital-konzern erheben;wirtschaft
418;steuer finanz   gleiche gelten überproportional steigend steu erlast lediglich nominal einkommenswachstum festschreibung steuertabelle;wirtschaft
419;  legislaturperiode bundestag einzelgesetze kind grund freibetrag inflation anpassen inzwischen tabellenbetrag anheben;Politik und Ideologie
420;jahrzehnt geschehen folge   manin deutschland krass unterschied schweiz überdurchschnittlich einkommen teil spitzensteuersatz belasten;wirtschaft
421;gebot elementar gerechtigkeit phänomen automatisch gesetz- geberisch dynamisierung vornehmen;Politik und Ideologie
422;afd-bundestagsfraktion wiederholt antragsform fordern;Politik und Ideologie
423;genauso elementar steuergerechtigkeit verletzen solidaritätszuschlag grund finanzierung aufbau ost einführen wegfall transferleistung ebenfalls entfallen;Politik und Ideologie
424;mafsgeblich verfassungsrechtler halten nunmehrig vollständig abschaffung soli verfassungsrechtlich zwingend gebieten;Politik und Ideologie
425;afd-bundestagsfraktion mehrfach entsprechend antrag bundestag abstimmung stellen breit mehrheit ablehnen;Politik und Ideologie
426;wirkung nunmehr unterer mittlerer einkommensgruppe steuerzuschlag abschaffen konsequenz hälfte mrd;wirtschaft
427;jährlich aufkommen entfallen;Politik und Ideologie
428;steuer finanz   hälfte aufkommen bleiben beispielsweise gmbh übrig einkommensteuerzahler zusatzbelastung erhalten;wirtschaft
429;grundsatz gleichbehandlung steuerzahler eklatant verletzen;Gesundheit
430;bundesverfassungsgericht rechtmäfsigkeit vorgehen entscheiden;Politik und Ideologie
431;besteuerung digitalzeitalter anpassen einführung digitalsteuer   afd fordern einführung digitalsteuer tech-riesen gafam gewinn umsatz unternehmen erheben;wirtschaft
432;denkbar besteuerung umsatz platzieren personalisiert werbung basis nutzerdat umsätz vermittlung dienst nutzer umsatz verkauf nutzerdat;Politik und Ideologie
433;verhandlung einführung digitalsteuer europäisch ebene vorerst scheitern planen mehrere europäisch land entsprechend regelung national ebene teil umsetzen;Politik und Ideologie
434;deutschland zügig anschliefsen national digitalsteuer weg bringen;wirtschaft
435;kapitel   wirtschaft blue deal     afd stehen marktwirtschaftlich wirtschaftspolitik;wirtschaft
436;wirtschaft politisch herbei- geführtenbelastung komplett befreien;soziale Ursachen
437;wirtschaft blue deal   wirtschaft blue deal   wirtschaft innovationspolitik deutschland   afd stehen marktwirtschaftlich wirtschaftspolitik schutz eigentum vertragsfreiheit einheit handeln haftung berufsfreiheit wettbewerblich wirtschaftsordnung elementar bestandteil freiheitlich prosperierend bürgerlich gesellschaft;wirtschaft
438;erhalten fehlentwicklung korrigieren;Gesundheit
439;letzter bedingung mehrung wohlstand verschlechtern;Politik und Ideologie
440;weltweit konjunktur fahrt verlieren;wirtschaft
441;politisch initiiert umbruch klimarettung fordern enorm investition umstrukturierung treffen branche brachial;wirtschaft
442;kern deutsch wirtschaft schwächen;wirtschaft
443;gleichzeitig liegen deutschland gemäfs studie europäisch zentralbank diverser wohlstandsindikator europäisch vergleich hinterer platz;Politik und Ideologie
444;situation legen corona-pandemie international wirtschaft zeitweise weitgehend lahm führen dramatisch rückgang wertschöpfung;Gesundheit
445;deutsch volkswirtschaft exportorientiern international arbeitsteilung abhängig;wirtschaft
446;land weltweit auswirkung corona-krise betreffen;Politik und Ideologie
447;afd volkswirtschaft aufein normal entwicklungspfad zurückführen;wirtschaft
448;wirtschaft bluedeal;wirtschaft
449;mittelstand entlasten   deutsch mittelstand stellen grofsteil arbeitsplatz bereit bilden flexibilität erfindungsreichtum stabilitätsanker wirtschaftsstruktur;wirtschaft
450;schaffen staatlich subvention steuer erleichterung grofskonzern profitieren;wirtschaft
451;verkraften doppelbelastung politisch initiiert strukturbrüche pandemie bedingt einschränkung;Gesundheit
452;billionenschwere rettung paket erholung realwirtschaft ersetzen nacht herbeiführen stattdessen umverteilung sinn grofse transformation nachteil konkurrenz fähigkeit weltmarkt vorantreiben;wirtschaft
453;politisch induziert belastung aussetzen   setzen   wirtschaft politisch herbeigeführt;soziale Ursachen
454;ntschädigung   belastung komplett befreien;Politik und Ideologie
455;wirtschaftssektor nötig rechtslage anpassen;wirtschaft
456;unbenom-;Politik und Ideologie
457;nn;wirtschaft
458;lorona-ma jjs- men setzen national ebene ent nehmen schädigung wirtschaftssektor betreffen;wirtschaft
459;corona-mafsnahme betreffen;wirtschaft
460;technologieführerschaft blue deal   deutsch erfindergeist legendär;Klima
461;erfinder mobil wandern auflage gängeln entwicklung unterstützung geldgeber finden aufbau unternehmen fördern;wirtschaft
462;wirtschaft blue deal   entwicklung umkehren;wirtschaft
463;blue-deal-entwicklungsplan investition technologieführerschaft entfesseln   schulbildung hochschulbildung forschung verstärken mint-fächer ausrichten   umsetzung wissenschaftlich erkenntnis produkt fördern   selbständigkeit erfindergeist fördern dynamik innovativ einheit nutzen;Wissenschaft
464;technologische wirtschaftlich zukunftschance sehen beispielsweise   wiederaufbau national pharmazeutisch-medizinisch kompetenz-cluster   aufstellung umsetzung entwicklung plan quantencomputing   ind entwicklung technologie geschäft modell weltraumnutzung;Gesundheit
465;  afd rahmenbedingung investition inland rahmenbedingung verbessern   jurinvestilionendurd > infrastruktur zeitgemäß stand zeitgemäß;wirtschaft
466;infrastruktur bringen   beendigung staat staatseingriff energiemarkt beenden   eingriffen;wirtschaft
467;energiemarkt wirtschaftsstandort deutschland international   verbessern;wirtschaft
468;wettbewerbsfähig bleiben;wirtschaft
469;wirtschaft bluedeal;wirtschaft
470;bürokratie abbauen staat effizient   entschlackung flexibilisierung arbeitsrecht   beendigung benachteiligung mittelstand multinational grofskonzern   sicherstellung verlässlich rechtlich regulato- rischer rahmenbedingung   überprüfung ggf;Politik und Ideologie
471;abbau bzw;Politik und Ideologie
472;befristung regulie rung subvention   überprüfung reduzierung wirtschaftsrele- vant rechtsgebiet streitanfälligkeit;wirtschaft
473;sozial marktwirtschaft sozialistisch industriepolitik   unser verständnis sozial marktwirtschaft   gehören gedeihlich zusammenwirken unternehmer beschäftigter;wirtschaft
474;gegner kooperieren geist sozialpartnerschaft betrieblich ziel erreichen interessengegensätz gleichgewicht bringen;wirtschaft
475;afd bekennen mitwirkung mitbestimmung beschäftigter betrieb allgemeinverbindlich tarifvertrag;wirtschaft
476;forderung enteignung abschaffung privateigentum vertragsfreiheit hetzerisch klassenkampfrhetorik vorsätzlich herbeigeführt konflikt vertreter link partei lehnen entscheiden;Politik und Ideologie
477;gefährden sozial frieden vertrauensvoll zusammenarbeit;wirtschaft
478;forderung ent- eignung abschaffung privateigentum vertragsfreiheit lehnen entschieden;Politik und Ideologie
479;wirtschaft blue deal   zukunft organisiert unternehmer beschäftigtenvertreter blau   sozialpolitisch ziel bleiben wohlstand;soziale Ursachen
480;wirlehn bundesregierung zunehmend unternehmer verstehen betätigen;Politik und Ideologie
481;nehmen direkt einfluss unternehmen innova tion versuchen wirtschaft vorgabe subvention steuern;wirtschaft
482;art staatswirtschaft führen regelmäfsig wirtschaftlich niedergang;wirtschaft
483;sozial marktwirtschaft   ludwig erhard wiederbeleben wohlstand schaffen;wirtschaft
484;aufgabe staat erhaltung wettbewerb verhinderung monopol kartelle sonstig marktmechanismus schädigend einflüss;wirtschaft
485;schutz wettbewerb staatlich verordnet preiserhöhung vermeintlich zweck bundesregierung propagiert schaffung europäisch monopol gehören;Politik und Ideologie
486;euro scheitern     iransferunion aufkündigen national währung einführen;Politik und Ideologie
487;euro scheitern   euro scheitern   laufend schleichend umwandlung staatenbund europa eu-zentralstaat europäisch volk demokratisch legitimieren;Politik und Ideologie
488;euro besitzen institutionell grundlage unabdingbar verfassungsrechtlich voraussetzung legitimität;Politik und Ideologie
489;eu gerieren bundesstaat staatenbund souverän nationalstaat;Politik und Ideologie
490;geschäftsgrundlage euro ebenfalls zerstören;Politik und Ideologie
491;corona-krise letzter hemmung verfassungsbruch fallen;Politik und Ideologie
492;erleben vertragswidrig sogar sozialistisch gemeinschaft haftung transferzahlung verschuldung ebene eu verboten staatsfinanzierung mandatswidrig wirtschaftspolitik ezb weitgehend deutschland kosten;wirtschaft
